study_accession	sample_accession	field	ena_value	filled_value	source
PRJNA1016138	SAMN39483234	host		Galleria mellonella	whole_field
PRJEB67440	SAMEA114494603	host		companion animals	whole_field
PRJNA1047501	SAMN38531032	host		water	whole_field
PRJEB67440	SAMEA114494607	host		companion animals	whole_field
PRJEB61083	SAMEA112856874	host		human	whole_field
PRJNA800729	SAMN36943787	host		food	whole_field
PRJNA908117	SAMN32026878	host		Homo sapiens	per_sample_two_hop
PRJNA1040414	SAMN38257092	host		human	whole_field
PRJEB72521	SAMEA115530046	host		human	whole_field
PRJEB45397	SAMEA9956839	host		human	whole_field
PRJNA1040414	SAMN38257098	host		human	whole_field
PRJEB72521	SAMEA115833770	host		human	whole_field
PRJNA1101444	SAMN40993554	host		human	whole_field
PRJNA908117	SAMN32026876	host		Homo sapiens	per_sample_two_hop
PRJEB67696	SAMEA114714386	host		human	whole_field
PRJEB67440	SAMEA114494593	host		companion animals	whole_field
PRJNA1136496	SAMN42744286	host		human	whole_field
PRJEB72521	SAMEA115833765	host		human	whole_field
PRJNA1101444	SAMN40993564	host		human	whole_field
PRJEB61083	SAMEA112856868	host		human	whole_field
PRJNA908117	SAMN32026871	host		Homo sapiens	per_sample_two_hop
PRJEB71325	SAMEA115420720	host		human	whole_field
PRJNA1040414	SAMN38257096	host		human	whole_field
PRJNA1040414	SAMN38257093	host		human	whole_field
PRJEB71325	SAMEA115420711	host		human	whole_field
PRJNA984710	SAMN35995160	host		human	whole_field
PRJEB71325	SAMEA115420721	host		human	whole_field
PRJNA1070647	SAMN41558512	host		food	whole_field
PRJNA908117	SAMN32026884	host		Homo sapiens	per_sample_two_hop
PRJNA1101444	SAMN40993557	host		human	whole_field
PRJNA908117	SAMN32026880	host		Homo sapiens	per_sample_two_hop
PRJEB45397	SAMEA9956623	host		human	whole_field
PRJNA982765	SAMN35734375	host		animal	whole_field
PRJEB67696	SAMEA114714393	host		human	whole_field
PRJNA316969	SAMN40982449	host		human	whole_field
PRJEB45397	SAMEA9956621	host		human	whole_field
PRJNA1047501	SAMN38531040	host		water	whole_field
PRJNA1101444	SAMN40993556	host		human	whole_field
PRJDB6244	SAMD00092916	host		wastewater	whole_field
PRJEB19777	SAMEA104032373	host		wastewater_water	per_sample
PRJEB19777	SAMEA104032378	host		wastewater_water	per_sample
PRJEB19777	SAMEA104032389	host		wastewater_water	per_sample
PRJEB20357	SAMEA104039765	host		human	whole_field
PRJEB20357	SAMEA104039839	host		human	whole_field
PRJEB20357	SAMEA104040020	host		human	whole_field
PRJEB20357	SAMEA104040208	host		human	whole_field
PRJEB20357	SAMEA104146647	host		human	whole_field
PRJEB20357	SAMEA104146669	host		human	whole_field
PRJEB20357	SAMEA104146672	host		human	whole_field
PRJEB20357	SAMEA104146673	host		human	whole_field
PRJEB20357	SAMEA104146700	host		human	whole_field
PRJEB20357	SAMEA104146703	host		human	whole_field
PRJEB20357	SAMEA104146726	host		human	whole_field
PRJEB20357	SAMEA104146727	host		human	whole_field
PRJEB20357	SAMEA104146728	host		human	whole_field
PRJEB20357	SAMEA104146729	host		human	whole_field
PRJEB20357	SAMEA104146733	host		human	whole_field
PRJEB20357	SAMEA104146734	host		human	whole_field
PRJEB20357	SAMEA104146735	host		human	whole_field
PRJEB20357	SAMEA104146906	host		human	whole_field
PRJEB20357	SAMEA104146907	host		human	whole_field
PRJEB20357	SAMEA104146927	host		human	whole_field
PRJEB20357	SAMEA104146965	host		human	whole_field
PRJEB20357	SAMEA104146967	host		human	whole_field
PRJEB20357	SAMEA104146974	host		human	whole_field
PRJEB45397	SAMEA111347139	host		human	whole_field
PRJEB45397	SAMEA111347218	host		human	whole_field
PRJEB61083	SAMEA112856875	host		human	whole_field
PRJEB67440	SAMEA114494604	host		companion animals	whole_field
PRJEB67733	SAMEA114538850	host		human	whole_field
PRJEB67733	SAMEA114539105	host		human	whole_field
PRJEB67733	SAMEA114539148	host		human	whole_field
PRJEB67733	SAMEA114539149	host		human	whole_field
PRJEB67733	SAMEA114539178	host		human	whole_field
PRJEB67733	SAMEA114539194	host		human	whole_field
PRJEB67733	SAMEA114539195	host		human	whole_field
PRJEB67733	SAMEA114539197	host		human	whole_field
PRJEB67733	SAMEA114539204	host		human	whole_field
PRJEB67733	SAMEA114539205	host		human	whole_field
PRJEB67733	SAMEA114539236	host		human	whole_field
PRJEB67696	SAMEA114714397	host		human	whole_field
PRJNA984710	SAMN35995167	host		human	whole_field
PRJNA1016138	SAMN39483226	host		Galleria mellonella	whole_field
PRJNA1016138	SAMN39483227	host		Galleria mellonella	whole_field
PRJNA1016138	SAMN39483228	host		Galleria mellonella	whole_field
PRJNA1016138	SAMN39483229	host		Galleria mellonella	whole_field
PRJNA1016138	SAMN39483230	host		Galleria mellonella	whole_field
PRJNA1101444	SAMN40993560	host		human	whole_field
PRJNA1136145	SAMN42503221	host		human	whole_field
PRJNA1136496	SAMN42744356	host		human	whole_field
