id,species,species__colour,species_abbv,species_abbv__colour,species_gp__autocolour,S_SC_STc__autocolour,SC__autocolour,ST__autocolour,plate_type__autocolour,group_summary__autocolour,group_summary_l2__autocolour,virulence_score__autocolour,resistance_score__autocolour,num_resistance_classes__autocolour,num_resistance_genes__autocolour,Yersiniabactin__autocolour,YbST__autocolour,Colibactin__autocolour,CbST__autocolour,Aerobactin__autocolour,AbST__autocolour,Salmochelin__autocolour,SmST__autocolour,rmpA__autocolour,rmpA2__autocolour,wzi__autocolour,K_locus__autocolour,K_locus_problems__autocolour,K_locus_confidence__autocolour,K_locus_identity__autocolour,K_locus_missing_genes__autocolour,O_locus__autocolour,O_locus_problems__autocolour,O_locus_confidence__autocolour,O_locus_identity__autocolour,O_locus_missing_genes__autocolour,Chr_ST__autocolour,iucA__autocolour,iucB__autocolour,iucC__autocolour,iucD__autocolour,iutA__autocolour,iroB__autocolour,iroC__autocolour,iroD__autocolour,iroN__autocolour,AGly__autocolour,Col__autocolour,Fcyn__autocolour,Flq__autocolour,Gly__autocolour,MLS__autocolour,Ntmdz__autocolour,Phe__autocolour,Rif__autocolour,Sul__autocolour,Tet__autocolour,Tgc__autocolour,Tmt__autocolour,Omp__autocolour,Bla__autocolour,Bla_Carb__autocolour,Bla_ESBL__autocolour,Bla_ESBL_inhR__autocolour,Bla_broad__autocolour,Bla_broad_inhR__autocolour,Amikacin_int__autocolour,Amoxicillin_clavulanic_acid_int__autocolour,Ampicillin_int__autocolour,Aztreonam_int__autocolour,Cefalexin_int__autocolour,Cefepime_int__autocolour,Cefixime_int__autocolour,Cefotaxime_int__autocolour,Cefoxitin_int__autocolour,Ceftazidime_int__autocolour,Ceftriaxone_int__autocolour,Cefuroxime_int__autocolour,Ciprofloxacin_int__autocolour,Colistin_int__autocolour,Ertapenem_int__autocolour,Fosfomycin_G6P_int__autocolour,Gentamicin_int__autocolour,Imipenem_int__autocolour,Levofloxacin_int__autocolour,Mecillinam_int__autocolour,Meropenem_int__autocolour,Nalidixic_acid_int__autocolour,Nitrofurantoin_int__autocolour,Norfloxacin_int__autocolour,Piperacillin_int__autocolour,Piperacillin_tazobactam_int__autocolour,Temocillin_int__autocolour,Ticarcillin_clavulanic_acid_int__autocolour,Tigecycline_int__autocolour,Tobramycin_int__autocolour,Trimethoprim_int__autocolour,Trimethoprim_sulfamethoxazole_int__autocolour,SAMPLE_DATE__autocolour,year,month,day,GROUP__autocolour,ENVIRONMENTAL_GROUP__autocolour,place_sampling__autocolour,ORIGIN__autocolour,specific_group__autocolour,ASSOCIATED_GROUP__autocolour,ASSOCIATED_SPECIES__autocolour,GENERAL_ISOLATION_SOURCE__autocolour,TYPE__autocolour,IN_OUT__autocolour,SAMPLE_TYPE__autocolour,SAMPLE_DESCRIPTION__autocolour
SPARK_1020_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST20,SCAI,human - hospital carriage,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi33,KL64,none,Very high,99.85%,NA,O1v1,none,Very high,99.43%,NA,ST20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,S,S,S,S,2018-01-22,2018,01,22,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1021_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,1,2,7,11,ybt 9; ICEKp3,157-1LV,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,-,OXA-1;OXA-9*;SHV-28^;TEM-1D^,KPC-2,CTX-M-15,-,-,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,R,S,S,R,R,ND,R,ND,ND,ND,R,R,ND,ND,I,R,ND,R,2018-01-11,2018,01,11,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,blood,NA
SPARK_1022_C1,Klebsiella quasipneumoniae subsp. quasipneumoniae,#5964B7,K.qpq,#5964B7,K.pne SPEC,K.qpq_SC9_ST3876,SC9,ST3876-1LV,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,-,KL23,-*,High,87.73%,KL23_09_wckU,O3/O3a,none,Very high,96.01%,NA,ST3876-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OKP-A-11*?,-,S,S,R,S,R,R,R,ND,ND,S,S,R,S,S,R,S,S,S,S,ND,ND,ND,S,S,R,R,ND,S,R,S,S,S,2018-01-24,2018,01,24,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1023_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC11_ST392,SC11,ST392,SCAI,human - hospital carriage,human,0,2,8,12,-,0,-,0,-,0,-,0,-,-,wzi187,KL27,none,Very high,99.28%,NA,O4,none,Very high,99.71%,NA,ST392,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,OmpK35-28%,OXA-1;OXA-9*;TEM-1D^,OXA-48,CTX-M-15,-,SHV-11^,-,S,R,R,R,R,R,R,ND,ND,R,R,R,R,S,R,S,R,S,R,R,S,ND,ND,R,R,R,ND,R,R,R,R,R,2018-01-23,2018,01,23,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1024_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC34_ST13,SC34,ST13,SCAI,human - hospital carriage,human,1,1,8,12,ybt 10; ICEKp4,21,-,0,-,0,-,0,-,-,wzi40,KL3,none,Very high,99.98%,NA,O1v2,none,Very high,98.73%,NA,ST13,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,QnrB1?,-,-,-,CatB4,-,SulII,TetA;TetD,-,DfrA14,-,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-1?,-,S,R,R,R,R,R,R,ND,ND,R,R,R,R,S,S,S,R,S,R,R,S,ND,ND,R,R,R,ND,R,I,R,R,R,2018-01-24,2018,01,24,HUMAN,NA,NA,hospital,hospital_4,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1025_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC166_ST3172,SC166,ST3172,SCAI,human - hospital carriage,human,1,0,1,0,ybt 4; plasmid,37-2LV,-,0,-,0,-,0,-,-,wzi108,KL137,*,Very high,95.98%,NA,OL101,*,Very high,95.05%,NA,ST3172,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-01-25,2018,01,25,HUMAN,NA,NA,hospital,hospital_4,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1026_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC167_ST172-2LV,SC167,ST172-2LV,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi27,KL24,none,Very high,99.66%,NA,O1v1,none,Very high,98.44%,NA,ST172-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-26*,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,I,S,S,S,2018-01-26,2018,01,26,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1027_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,0,1,7,11,-,0,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,TetA,-,DfrA14,-,OXA-1;SHV-28^;TEM-1D^,-,CTX-M-15,-,-,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,S,S,R,S,R,ND,S,ND,ND,ND,R,S,ND,ND,I,R,ND,R,2018-01-10,2018,01,10,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_1028_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC82_ST1496,SC82,ST1496,diagnostic,human - hospital disease,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,-,KL62,?-,None,99.67%,"KL62_03_wzi,KL62_04_wza,KL62_05_wzb,KL62_06_wzc,KL62_07_wbaP",O1v1,?,Good,98.18%,NA,ST1496,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1*?,-,ND,S,R,ND,S,S,S,S,ND,S,ND,S,S,ND,S,S,S,S,ND,ND,S,ND,R,ND,ND,S,ND,ND,I,S,S,S,2018-01-10,2018,01,10,HUMAN,NA,NA,hospital,hospital_5,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_1029_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,0,1,7,11,-,0,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,TetA,-,DfrA14,-,OXA-1;SHV-28^;TEM-1D^,-,CTX-M-15,-,-,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,S,S,R,S,R,ND,S,ND,ND,ND,R,S,ND,ND,I,R,ND,R,2018-01-13,2018,01,13,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_102_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC83_ST629,SC83,ST629,SCAI,cow,other mammals,0,0,7,10,-,0,-,0,-,0,-,0,-,-,wzi100,KL10,?+,Low,96.49%,NA,O3/O3a,none,Very high,97.97%,NA,ST629,-,-,-,-,-,-,-,-,-,Aac3-IId^;StrA*;StrB*,-,-,Qnr-S1,-,MphA,-,-,-,SulII,TetA,-,DfrA17,-,LAP-2?;TEM-1D^,-,-,-,SHV-11^,-,S,R,R,S,S,S,S,NA,ND,S,S,S,R,S,S,S,R,S,R,ND,S,ND,S,R,R,S,ND,R,R,R,R,R,2017-07-26,2017,07,26,ANIMAL,NA,Pavia_province_2,farm,farm_1,NA,NA,bedding,environment,NA,bedding,bedding
SPARK_102_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC83_ST629,SC83,ST629,SCAI,cow,other mammals,0,0,7,10,-,0,-,0,-,0,-,0,-,-,wzi100,KL10,none,Very high,96.76%,NA,O3/O3a,none,Very high,97.91%,NA,ST629,-,-,-,-,-,-,-,-,-,Aac3-IId^;StrA*;StrB*,-,-,Qnr-S1,-,MphA,-,-,-,SulII,TetA,-,DfrA17,-,LAP-2?;TEM-1D^,-,-,-,SHV-11^,-,S,R,R,S,S,S,S,NA,ND,S,S,S,R,S,S,S,R,S,R,ND,S,ND,S,R,R,S,ND,R,I,R,R,R,2017-07-26,2017,07,26,ANIMAL,NA,Pavia_province_2,farm,farm_1,NA,NA,bedding,environment,NA,bedding,bedding
SPARK_1031_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC3_ST512,SC3,ST512,diagnostic,human - hospital disease,human,0,2,8,10,-,0,-,0,-,0,-,0,-,-,wzi154,KL107,none,Very high,100.00%,NA,O2v2,none,Very high,98.36%,NA,ST512,-,-,-,-,-,-,-,-,-,Aac6-Ib;AadA2;Aph3-Ia^,-,-,GyrA-83I;ParC-80I,-,MphA,-,CatA1^,-,SulI,-,-,DfrA12,OmpK35-25%;OmpK36GD,OXA-9*;TEM-1D^,KPC-3,-,-,SHV-11,-,I,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,R,R,S,R,R,ND,R,ND,ND,ND,R,R,ND,ND,R,R,ND,R,2018-01-09,2018,01,09,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_1032_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital carriage,human,1,2,7,11,ybt 9; ICEKp3,157-1LV,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,-,OXA-1;OXA-9*;SHV-28^;TEM-1D^,KPC-2,CTX-M-15,-,-,-,S,R,R,ND,ND,R,ND,R,ND,R,ND,R,R,S,R,S,S,I,R,ND,R,ND,ND,ND,R,R,ND,ND,R,R,ND,R,2018-01-15,2018,01,15,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_1034_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC38_ST25,SC38,ST25,diagnostic,human - hospital disease,human,0,0,6,6,-,0,-,0,-,0,-,0,-,-,wzi72,KL2,none,Very high,98.41%,NA,O1v2,none,Very high,99.21%,NA,ST25,-,-,-,-,-,-,-,-,-,StrA;StrB,-,-,GyrA-87G,-,-,-,-,-,SulI;SulII,TetD,-,DfrA15^,-,-,-,-,-,SHV-1?,-,S,R,R,ND,ND,S,ND,S,ND,S,ND,R,S,S,S,S,S,S,S,ND,S,ND,ND,ND,R,R,ND,ND,I,S,ND,R,2018-01-15,2018,01,15,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,outpatient,urine,NA
SPARK_1035_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST17,SCAI,human - hospital carriage,human,1,0,1,0,ybt 15; ICEKp11,231,-,0,-,0,-,0,-,-,wzi141,KL25,-,High,99.17%,KL25_09_wfeD,O5,*,High,94.21%,NA,ST17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,S,S,S,S,2018-01-15,2018,01,15,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1036_C1,Klebsiella michiganensis,#F4D503,K.mic,#F4D503,K.oxy SPEC,K.mic_SC17_NA,SC17,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL68,?-+*,Low,89.09%,KL68_02_cpsACP,O1v1,-+*,Good,72.33%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY5-1*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-01-14,2018,01,14,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1037_C1,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC41_NA,SC41,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL27,?-+*,None,79.16%,"KL27_02_cpsACP,KL27_08_wckI,KL27_09_wckS,KL27_10_wckR,KL27_13_wckQ,KL27_15_wctE,KL27_16_wctF",O5,*,High,81.67%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OXY2-10*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-01-14,2018,01,14,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1038_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST20,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi421,KL22,-,Good,99.07%,KL22_17,O2v2,none,Very high,98.38%,NA,ST20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-26*,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,R,S,ND,S,R,S,S,S,2018-01-14,2018,01,14,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1039_C1,Klebsiella variicola subsp. variicola,#04FDF8,K.var,#04FDF8,K.pne SPEC,K.var_SC42_ST360,SC42,ST360,SCAI,human - hospital carriage,human,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi53,KL53,none,Very high,99.98%,NA,O3/O3a,none,Very high,99.34%,NA,ST360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,LEN-24*,-,-,-,-,-,S,R,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,R,S,ND,S,I,S,S,S,2018-01-14,2018,01,14,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_103_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC112_ST626,SC112,ST626,SCAI,cow,other mammals,0,0,5,9,-,0,-,0,-,0,-,0,-,-,wzi117,KL54,none,Very high,99.50%,NA,O1v1,none,Very high,98.18%,NA,ST626,-,-,-,-,-,-,-,-,-,AadA1-pm*?;Aph3''Ia*;StrA;StrB,Mcr1-1,-,-,-,-,-,-,-,SulI;SulII*,TetA,-,DfrA1*,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,R,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,I,S,R,R,2017-07-26,2017,07,26,ANIMAL,NA,Pavia_province_2,farm,farm_1,NA,NA,bedding,environment,NA,bedding,four_months_calves_bedding
SPARK_1040_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,SCAI,human - hospital carriage,human,1,2,7,12,ybt 9; ICEKp3,157-1LV,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,Aac3-IIa^;StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,-,OXA-1;OXA-9*;SHV-28^;TEM-1D^,KPC-2,CTX-M-15,-,-,-,S,R,R,R,R,R,R,ND,ND,R,R,R,R,S,R,S,R,R,R,R,R,ND,S,R,R,R,ND,R,S,R,R,R,2018-01-13,2018,01,13,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1041_C1,Klebsiella aerogenes,#F60C35,K.aer,#F60C35,K.aer SPEC,K.aer_SC9_NA,SC9,NA,SCAI,human - hospital carriage,human,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL119,?-+*,None,70.20%,"KL119_02_cpsACP,KL119_05_wzb,KL119_06_wzc,KL119_07_wzy,KL119_08,KL119_09,KL119_10,KL119_11,KL119_12_wzx,KL119_13_pglJ,KL119_14,KL119_15_manC,KL119_16_manB,KL119_17_wcaJ",O3/O3a,none,Very high,95.47%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,AmpC*,-,-,-,-,-,S,R,R,S,R,S,R,ND,R,S,S,R,S,S,S,S,S,S,S,ND,S,ND,ND,S,S,S,ND,S,I,S,S,S,2018-01-13,2018,01,13,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1042_C1,Klebsiella oxytoca,#40DE05,K.oxy,#40DE05,K.oxy SPEC,K.oxy_SC42_NA,SC42,NA,SCAI,human - hospital carriage,human,0,0,1,2,-,0,-,0,-,0,-,0,-,-,wzi531,KL68,?+*,Low,85.81%,NA,O5,*,High,81.67%,NA,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,TetA,-,-,-,OXY2-2*,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,I,S,S,S,2018-01-13,2018,01,13,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1042_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC7_ST36,SC7,ST36,SCAI,human - hospital carriage,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi88,KL157,none,Very high,99.98%,NA,O2v1,none,Very high,98.44%,NA,ST36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,ND,S,R,S,ND,S,I,S,S,S,2018-01-13,2018,01,13,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1043_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST17,SCAI,human - hospital carriage,human,1,0,1,0,ybt 15; ICEKp11,231,-,0,-,0,-,0,-,-,wzi141,KL25,-,High,99.17%,KL25_09_wfeD,O5,*,High,94.21%,NA,ST17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,ND,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2018-01-13,2018,01,13,HUMAN,NA,NA,hospital,hospital_3,mammal,human,human,human hospital,inpatient,feces,NA
SPARK_1044_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,1,2,3,2,ybt 9; ICEKp3,157-1LV,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,?-,Good,98.46%,O1/O2v2_03_wbbM,ST307,-,-,-,-,-,-,-,-,-,-,-,-,GyrA-83I;ParC-80I,-,-,-,-,-,-,-,-,DfrA14,-,SHV-28^,KPC-2,-,-,-,-,S,R,R,R,R,R,R,ND,ND,R,R,R,R,S,R,S,S,R,R,ND,R,ND,R,R,R,R,ND,R,I,S,R,S,2018-01-08,2018,01,08,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_1045_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC11_ST392,SC11,ST392,diagnostic,human - hospital disease,human,0,1,8,12,-,0,-,0,-,0,-,0,-,-,wzi187,KL27,none,Very high,99.28%,NA,O4,none,Very high,99.71%,NA,ST392,-,-,-,-,-,-,-,-,-,Aac3-IIa^;Aac6-Ib;Aac6-Ib*?;StrA^;StrB,MgrB-6%,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,OmpK35-28%,OXA-1;TEM-1D^,-,CTX-M-15,-,SHV-11^,-,R,S,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,S,S,S,R,S,R,ND,ND,ND,ND,ND,ND,S,ND,ND,ND,R,ND,R,2018-01-10,2018,01,10,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_1046_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC53_ST277,SC53,ST277,diagnostic,human - hospital disease,human,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi97,KL46,?*,Good,99.65%,NA,O3b,?,Good,99.31%,NA,ST277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27^,-,-,-,S,S,ND,ND,ND,S,ND,S,ND,S,ND,ND,S,S,S,S,S,S,S,ND,ND,ND,ND,ND,ND,S,ND,ND,ND,S,ND,S,2018-01-10,2018,01,10,HUMAN,NA,NA,hospital,hospital_4,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_1047_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC54_ST110,SC54,ST42-1LV,diagnostic,human - hospital disease,human,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi33,KL64,none,Very high,99.84%,NA,O1v1,none,Very high,99.33%,NA,ST42-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-26*,S,S,ND,ND,ND,S,ND,S,ND,S,ND,ND,S,S,S,S,S,S,S,ND,ND,ND,ND,ND,ND,S,ND,ND,ND,S,ND,S,2018-01-11,2018,01,11,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_1048_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,0,1,8,17,-,0,-,0,-,0,-,0,-,-,wzi173,KL102,none,Very high,99.27%,NA,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,Aac3-IIa^;AadA2^;Aph3-Ia^;StrA*,-,-,GyrA-83I;ParC-80I;Qnr-S1;QnrB1?,-,MphA,-,CatB4,-,SulI;SulII,TetA,-,DfrA12;DfrA14,-,OXA-1;OXA-9;SHV-28^;TEM-1D^,-,CTX-M-15,-,-,-,S,S,ND,ND,ND,R,ND,R,ND,R,ND,ND,R,S,S,S,R,S,R,ND,ND,ND,ND,ND,ND,I,ND,ND,ND,R,ND,R,2018-01-12,2018,01,12,HUMAN,NA,NA,hospital,hospital_2,mammal,human,human,human hospital,inpatient,urine,NA
