study_accession	study_type	study_type_excluded	paper_records_in_taxon	paper_coverage_for_taxon	needs_manual_download	fulltext_source	is_full_text	grade_context_chars	full_text_would_help	model	study_setting__value	study_setting__grade	amr_study__value	amr_study__grade	amr_target__value	amr_target__grade	amr_method__value	amr_method__grade	cohort_age__value	cohort_age__grade	backfill_country__value	backfill_country__whole_project	backfill_isolation_source__value	backfill_isolation_source__whole_project	backfill_host__value	backfill_host__whole_project	backfill_collection_date__value	backfill_collection_date__whole_project
PRJEB59337	observational	False	5	1.0	False	pdf	True	50000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	third_gen_cephalosporin	partial	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJDB7330	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	Indonesia	True	urine	True	human	True		False
PRJEB61660	observational	False	5	1.0	False	europepmc_fulltext	True	16607	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	adult	partial	Germany	True	blood	False	human	True	2022-08-31	True
PRJNA1049776	observational	False	47	9.4	False	europepmc_fulltext	True	50000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False	human	True		False
PRJEB41009	observational	False			True	abstract	False	2150	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False	human	True		False
PRJEB39204	observational	False	5	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	United Kingdom	True		False	human	True	2016-12-31	True
PRJNA1019652	observational	False	12	2.4	False	europepmc_fulltext	True	43215	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	China	True		False	human	True		False
PRJNA1134078	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable		partial		not_gradeable		not_gradeable		False	salad and herbs	True	salad and herbs	True		False
PRJEB58617	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Djibouti	True		False	human	True		False
PRJEB43637	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable		not_gradeable		not_gradeable	Uganda	True		False	chimpanzee	True		False
PRJEB34513	observational	False	5	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable		False	stool	True	human	True		False
PRJEB19657	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	newborn_young_child	gradeable	Vietnam	True		False	human	True		False
PRJEB54871	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	nasopharynx	True	human	True		False
PRJEB43940	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False		False		False
PRJNA824074	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True		False		False		False
PRJEB28522	observational	False	203	40.6	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	mixed	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable	adult	gradeable	Malawi	True	stool	True	human	True	2017-12-31	True
PRJEB50384	observational	False	5	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Venezuela	True	wastewater	True	wastewater	True	2014-06-15	True
PRJNA628576	other	False	5	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1023934	observational	False	5	1.0	True	abstract	False	1698	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False	blood	True	human	True		False
PRJNA636185	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	International Space Station environment	True	International Space Station	True		False
PRJNA565663	observational	False	0	0.0	False	europepmc_fulltext	True	5935	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Singapore	False		False	environment	True		False
PRJNA992043	observational	False	5	1.0	False	europepmc_fulltext	True	25427	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable	adult	gradeable	Italy	True		False	human	True	2022-07-02	True
PRJNA588474	observational	False	5	1.0	False	europepmc_fulltext	True	42796	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	Portugal	True	urine	False	human	True	2016-01-01	True
PRJNA523427	other	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	mixed	gradeable	other	gradeable	ast_result	gradeable		not_gradeable		False		False		False		False
PRJNA716285	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA485367	observational	False	5	1.0	True	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	New Zealand	True	substrate; bird feces	False	bird; environment	False		False
PRJNA942324	observational	False	6	1.2	False	europepmc_fulltext	True	30547	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	Italy	True	blood	True	human	True	2022-05-21	True
PRJNA664089	observational	False	5	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	Chile	True	blood culture	False	human	True		False
PRJNA762607	other	False	0	0.0	True	abstract	False	2146	False	claude-sonnet-4-6	hospital	gradeable	mixed	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJNA941224	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	United Kingdom	True	meat	True	meat	True		False
PRJNA853524	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Italy	True		False	human	True		False
PRJNA838568	observational	False	4	0.8	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable	mixed	gradeable	Nigeria	True	stool	True	human	True	2020-01-01	True
PRJNA593981	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	livestock	True		False
PRJNA489399	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Canada	True	wastewater	True	wastewater	True		False
PRJNA551327	observational	False	9	1.8	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	China	True		False	human	True	2017-02-14	True
PRJNA802088	observational	False	5	1.0	False	europepmc_fulltext	True	27349	False	claude-sonnet-4-6	hospital	gradeable	mixed	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Italy	True		False	human	True		False
PRJNA875629	observational	False	5	1.0	False	europepmc_fulltext	True	20052	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	China	True	secretion	False	human	True		False
PRJNA882601	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable	adult	gradeable		False		False	human	True		False
PRJNA715300	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable		not_gradeable	adult	gradeable		False	blood	True	human	True		False
PRJNA776301	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	blood culture	True	human	True		False
PRJNA613075	observational	False	5	1.0	False	europepmc_fulltext	True	36151	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	adult	gradeable	Brazil	True		False	human	True		False
PRJNA733494	observational	False	5	1.0	True	abstract	False	2033	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable		not_gradeable		False	raw dog food	True	raw dog food	True		False
PRJNA296604	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False	human	True	2015-07-02	True
PRJNA491527	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA691968	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False	shrimp pond	True	shrimp pond	True		False
PRJNA657522	other	False	5	1.0	False	europepmc_fulltext	True	42229	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True	spleen	True	Mus musculus	True		False
PRJNA687988	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA622828	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA1067287	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	other	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJDB5117	observational	False	3	0.75	True	abstract	False	686	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable		False		False	human	False		False
PRJNA981541	observational	False			True	abstract	False	1739	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False	human	True		False
PRJNA980722	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA650119	observational	False	4	1.0	False	europepmc_fulltext	True	45431	False	claude-sonnet-4-6	mixed	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	India	True	urine	False	human	False		False
PRJNA529243	observational	False	4	1.0	False	pdf	True	49387	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	mixed	gradeable	USA	True	stool	True	human	True		False
PRJEB14532	other	False	3	0.75	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable	mixed	gradeable	other	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False		False		False
PRJNA493667	observational	False	4	1.0	True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Egypt	True		False	human	True		False
PRJNA982891	observational	False	4	1.0	False	europepmc_fulltext	True	33523	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	mixed	gradeable	Australia	True	blood culture broth	True	human	True		False
PRJEB37902	observational	False	4	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	India	True	plant leaf	True	medicinal plant	True	2017-08-01	True
PRJNA664586	observational	False	4	1.0	False	europepmc_fulltext	True	22771	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Thailand	True	lung	False	marmoset	True		False
PRJNA953359	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False		False		False
PRJNA983061	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Japan	True		False	human	True		False
PRJNA531517	observational	False	4	1.0	False	europepmc_fulltext	True	6910	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable		not_gradeable	Malaysia	True		False	human	True		False
PRJNA564151	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	fungus garden	True	fungus farming ant	True		False
PRJNA723854	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	newborn_young_child	gradeable	Gambia	True		False	human	True		False
PRJEB32700	observational	False			True	abstract	False	2160	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable		not_gradeable	Sweden	True		False	horse	True		False
PRJNA739632	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True		False		False		False
PRJNA736994	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False	urine	True	human	True		False
PRJNA1037744	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA1102902	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA996143	observational	False	4	1.0	False	europepmc_fulltext	True	33134	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable	adult	gradeable	Argentina	True		False	human	True	2020-04-13	True
PRJNA639351	observational	False	4	1.0	False	europepmc_fulltext	True	27220	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Egypt	True	urine; blood	False	human	True		False
PRJNA952959	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Italy	True		False	human	True		False
PRJEB8104	observational	False			False	europepmc_fulltext	True	50000	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable	adult	gradeable		False	urine	True	human	True		False
